ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
14,JALISCO,75,SAN JUAN DE LOS LAGOS,35,91,9663,2349,112,4290,172,7167,3684,771,70,244,24,21,3,0,0,0,0,0,,,,4,642,29216,55084
14,JALISCO,76,SAN JULIAN,9,21,3722,1043,33,1326,34,1033,477,96,19,56,7,10,0,1,0,0,0,0,,,,1,235,8093,13153
14,JALISCO,77,SAN MARCOS,2,5,179,99,11,522,12,1139,390,22,4,20,4,1,0,0,0,0,3,0,,,,0,55,2461,3056
14,JALISCO,78,SAN MARTIN DE BOLAÑOS,4,6,368,402,8,19,14,429,346,21,12,20,1,1,1,0,0,0,0,1,,,,0,102,1745,2466
14,JALISCO,79,SAN MARTIN HIDALGO,17,41,989,890,58,2831,80,4417,3323,185,39,263,4,3,1,0,5,0,13,5,,,,3,336,13445,24612
14,JALISCO,80,SAN MIGUEL EL ALTO,17,43,4353,2509,62,1174,34,3496,1480,111,19,489,29,21,2,1,0,0,0,0,,,,7,364,14151,25326
14,JALISCO,81,SAN SEBASTIAN DEL OESTE,7,10,26,691,11,68,13,1636,912,58,17,23,1,0,0,0,1,0,0,2,,,,0,125,3584,4706
14,JALISCO,82,SANTA MARIA DE LOS ANGELES,5,7,702,760,6,9,4,633,148,12,4,4,0,2,0,0,0,0,0,0,,,,0,38,2322,3339
14,JALISCO,83,SAYULA,18,44,776,645,152,347,979,6176,3641,180,69,1046,9,1,3,2,2,3,2,10,,,,6,343,14392,28093
14,JALISCO,84,TALA,31,94,1300,6391,169,1038,821,11903,5522,980,241,274,25,15,0,6,2,4,12,15,,,,7,558,29283,57044
14,JALISCO,85,TALPA DE ALLENDE,10,22,822,2394,23,163,43,699,3673,121,48,43,6,3,0,1,4,0,3,1,,,,3,270,8320,11620
14,JALISCO,86,TAMAZULA DE GORDIANO,34,64,2703,1177,332,732,477,5253,4503,300,147,812,22,6,6,2,1,3,4,8,,,,13,712,17213,35228
14,JALISCO,87,TAPALPA,9,25,1061,1321,1326,1795,141,3383,1005,319,137,253,7,4,3,1,2,1,0,2,,,,9,474,11244,14742
14,JALISCO,88,TECALITLAN,16,27,304,563,93,182,49,3372,1220,141,39,607,12,5,1,2,3,1,1,3,,,,10,283,6891,13420
14,JALISCO,89,TECOLOTLAN,13,27,1270,3276,62,160,106,1886,1930,287,20,77,10,7,1,2,1,1,0,1,,,,5,353,9455,14102
14,JALISCO,90,TECHALUTA DE MONTENEGRO,3,6,53,254,26,34,16,580,396,629,12,26,1,0,0,0,1,0,0,0,,,,2,92,2122,3177
14,JALISCO,91,TENAMAXTLAN,6,13,1221,1555,20,44,10,258,843,12,4,8,6,4,0,0,0,0,0,0,,,,0,91,4076,6434
14,JALISCO,92,TEOCALTICHE,22,51,3346,2632,349,291,113,2256,4325,208,56,116,18,17,1,3,0,0,0,0,,,,6,563,14300,31415
14,JALISCO,93,TEOCUITATLAN DE CORONA,10,18,1292,972,17,1432,430,1446,562,17,4,18,5,5,3,1,0,1,3,2,,,,0,134,6344,9546
14,JALISCO,94,TEPATITLAN DE MORELOS,54,197,23590,7503,309,2208,310,12870,4226,2623,263,941,101,120,14,8,0,0,0,0,,,,35,1508,56629,123566
14,JALISCO,95,TEQUILA,22,56,5311,1640,133,612,259,2733,4381,481,375,228,39,12,3,1,3,0,2,7,,,,5,499,16724,32365
14,JALISCO,96,TEUCHITLAN,6,13,198,196,33,131,33,2418,2076,34,18,28,0,0,1,0,0,0,0,1,,,,2,85,5254,7897
14,JALISCO,97,TIZAPAN EL ALTO,14,33,429,2214,58,240,825,4051,1002,63,12,50,14,4,1,0,7,1,1,15,,,,0,206,9193,17006
14,JALISCO,98,TLAJOMULCO DE ZUÑIGA,152,600,20445,10157,1611,2885,3134,52316,39806,4439,1358,2174,620,111,25,14,150,9,28,119,,,,125,3107,142633,386494
14,JALISCO,99,SAN PEDRO TLAQUEPAQUE,208,759,26871,26344,2142,4433,3143,53134,59496,6755,2852,3807,791,247,20,26,235,23,66,234,,,,147,4848,195614,489996
14,JALISCO,100,TOLIMAN,7,15,47,2600,23,36,22,1640,726,24,19,16,2,1,0,0,0,0,0,1,,,,0,90,5247,7839
14,JALISCO,101,TOMATLAN,17,46,183,403,242,420,72,7117,5694,225,73,80,4,0,1,3,4,0,2,4,,,,7,327,14861,26446
14,JALISCO,102,TONALA,81,528,13507,28386,967,5412,3406,28245,39977,4104,1558,3523,356,164,10,16,182,19,56,157,,,,271,3772,134088,360586
14,JALISCO,103,TONAYA,5,9,787,1614,19,18,11,736,328,15,5,5,10,3,1,0,0,0,0,2,,,,0,53,3607,5441
14,JALISCO,104,TONILA,7,12,219,1096,17,37,25,1808,1002,24,19,27,10,2,0,0,0,0,0,0,,,,1,73,4360,5831
14,JALISCO,105,TOTATICHE,6,10,844,578,19,33,8,914,116,19,2,12,1,2,0,1,1,0,0,1,,,,1,85,2637,3981
14,JALISCO,106,TOTOTLAN,14,32,1813,1589,43,83,47,3062,1479,1444,88,48,98,9,3,1,44,2,1,3,,,,4,248,10109,18406
14,JALISCO,107,TUXCACUESCO,5,10,624,1055,21,13,11,962,243,10,5,2,11,8,1,0,0,0,1,0,,,,0,79,3046,4269
14,JALISCO,108,TUXCUECA,4,10,381,202,126,738,163,1276,478,238,4,406,1,0,1,0,1,0,2,1,,,,1,69,4088,5694
14,JALISCO,109,TUXPAN,23,50,952,1397,813,827,172,3177,6914,222,437,816,25,7,4,1,2,0,2,6,,,,3,400,16177,28649
14,JALISCO,110,UNION DE SAN ANTONIO,10,24,4587,784,28,110,16,2447,402,179,10,70,9,9,0,0,0,0,0,0,,,,3,337,8991,14192
14,JALISCO,111,UNION DE TULA,12,21,159,1626,20,58,32,2145,1603,61,18,35,11,1,0,0,0,0,0,2,,,,0,114,5885,11775
14,JALISCO,112,VALLE DE GUADALUPE,7,12,937,785,22,67,16,1315,190,28,6,20,6,3,0,0,0,0,0,0,,,,1,93,3489,6263
14,JALISCO,113,VALLE DE JUAREZ,5,11,1765,906,19,72,16,522,510,14,9,15,4,4,2,1,0,0,9,0,,,,0,133,4001,5785
14,JALISCO,114,VILLA CORONA,10,25,565,873,29,907,90,1477,1496,1433,28,88,1,2,0,0,0,2,3,4,,,,3,200,7201,14958
14,JALISCO,115,VILLA GUERRERO,7,10,1302,1160,7,11,11,451,191,8,1,7,5,5,1,0,0,0,0,0,,,,0,85,3245,4641
14,JALISCO,116,VILLA HIDALGO,8,25,3015,251,46,92,31,405,1304,84,25,1316,14,13,3,0,0,0,0,0,,,,6,237,6842,15067
14,JALISCO,117,CAÑADAS DE OBREGON,7,9,558,115,6,830,29,454,152,17,2,19,0,1,0,0,0,0,0,0,,,,5,67,2255,3843
14,JALISCO,118,YAHUALICA DE GONZALEZ GALLO,20,38,3222,1943,54,136,250,3747,1628,233,18,64,13,13,2,1,0,0,0,0,,,,4,278,11606,20458
14,JALISCO,119,ZACOALCO DE TORRES,16,39,512,1215,86,695,130,3839,5928,108,65,843,21,1,1,1,1,0,3,7,,,,10,289,13755,24028
14,JALISCO,120,ZAPOPAN,469,1667,96979,52776,2835,8759,3663,203103,101731,9100,3360,8891,2581,742,54,25,243,38,191,441,,,,525,10567,506604,1076785
14,JALISCO,121,ZAPOTILTIC,21,45,3057,878,113,758,251,3217,4445,172,62,993,17,5,2,2,6,0,6,7,,,,11,333,14335,25792
14,JALISCO,122,ZAPOTITLAN DE VADILLO,6,11,191,1195,499,473,17,341,647,40,14,36,2,2,1,1,0,0,0,0,,,,0,126,3585,5122
14,JALISCO,123,ZAPOTLAN DEL REY,13,27,1887,980,121,115,314,2610,1532,559,95,101,6,3,2,1,1,2,1,3,,,,13,327,8673,14853
14,JALISCO,124,ZAPOTLANEJO,32,92,2537,6615,270,410,788,6326,6130,413,158,881,56,21,5,4,8,1,4,12,,,,8,701,25348,56219
14,JALISCO,125,SAN IGNACIO CERRO GORDO,8,24,1933,2509,28,70,75,1561,403,45,14,367,13,20,0,1,0,0,0,0,,,,1,179,7219,15287
15,MEXICO,1,ACAMBAY DE RUIZ CASTAÑEDA,32,92,5369,11074,172,1690,228,343,7407,2380,189,999,70,74,4,3,15,3,9,38,,,,6,824,30897,48380
15,MEXICO,2,ACOLMAN,33,134,10283,13837,467,1607,676,616,19358,727,1039,771,0,0,0,0,41,7,24,123,,,,31,1026,50633,87279
15,MEXICO,3,ACULCO,24,64,766,7737,213,5601,200,548,3828,467,1834,355,153,36,4,10,10,4,25,3,,,,12,716,22522,34643
15,MEXICO,4,ALMOLOYA DE ALQUISIRAS,12,23,220,5099,55,142,53,145,2161,73,54,38,85,27,3,5,0,0,0,0,,,,16,311,8487,12193
15,MEXICO,5,ALMOLOYA DE JUAREZ,56,193,4993,21177,2245,12999,2761,1295,16755,1967,831,1828,82,52,13,15,0,0,0,0,,,,98,2557,69668,119160
15,MEXICO,6,ALMOLOYA DEL RIO,5,14,187,1591,207,740,94,126,2370,131,93,282,0,0,0,0,0,0,0,0,,,,31,236,6088,8866
15,MEXICO,7,AMANALCO,10,33,377,3685,215,670,221,2000,3579,1206,229,666,104,13,2,18,0,0,0,0,,,,0,555,13540,18836
15,MEXICO,8,AMATEPEC,27,46,176,6563,1093,113,127,73,4787,152,124,53,60,11,5,30,0,0,0,0,,,,1,483,13851,20568
15,MEXICO,9,AMECAMECA,26,73,2496,6969,986,2384,326,1555,9534,1348,498,773,0,0,0,0,0,0,0,0,,,,18,879,27766,43027
15,MEXICO,10,APAXCO,14,38,4107,2167,611,929,150,211,3517,110,282,2221,0,0,0,0,0,0,0,0,,,,2,405,14712,22555
15,MEXICO,11,ATENCO,14,71,1065,6777,1591,1116,384,1187,10498,487,227,1343,0,0,0,0,0,0,0,0,,,,12,780,25467,47691
15,MEXICO,12,ATIZAPAN,4,14,506,1883,147,185,410,49,1538,192,208,109,0,0,0,0,0,0,0,0,,,,1,229,5457,8944
15,MEXICO,13,ATIZAPAN DE ZARAGOZA,168,635,75718,31062,2641,7221,2845,6292,69574,3008,2028,5188,2258,693,82,33,291,69,109,626,,,,145,4823,214706,411231
15,MEXICO,14,ATLACOMULCO,39,128,2214,15736,296,2693,1348,1662,14063,1142,599,5268,398,85,8,16,43,4,19,222,,,,29,1157,47002,79186
15,MEXICO,15,ATLAUTLA,13,38,484,3996,352,554,301,669,6096,547,887,453,0,0,0,0,0,0,0,0,,,,7,393,14739,22341
15,MEXICO,16,AXAPUSCO,20,35,2590,5338,289,215,981,514,3047,126,229,453,0,0,0,0,6,2,3,24,,,,4,358,14179,19039
15,MEXICO,17,AYAPANGO,5,11,202,1168,997,344,82,125,1412,79,41,79,0,0,0,0,0,0,0,0,,,,0,130,4659,6197
15,MEXICO,18,CALIMAYA,16,65,6382,6267,354,1149,1208,588,7436,334,458,589,260,119,12,8,27,4,8,77,,,,16,714,26010,41658
15,MEXICO,19,CAPULHUAC,12,42,977,4451,1169,566,177,122,4251,203,346,873,0,0,0,0,0,0,0,0,,,,9,410,13554,26898
15,MEXICO,20,COACALCO DE BERRIOZABAL,106,354,14699,26902,6085,7507,1415,6113,43787,2789,5312,3504,1020,167,41,76,195,10,77,295,,,,148,2778,122920,227735
15,MEXICO,21,COATEPEC HARINAS,19,52,907,7717,189,233,3353,162,2530,183,454,349,155,63,5,8,12,5,2,131,,,,5,577,17040,28298
15,MEXICO,22,COCOTITLAN,6,19,360,1432,264,351,201,1237,3220,205,327,422,39,5,1,7,0,0,0,0,,,,3,302,8376,11946
15,MEXICO,23,COYOTEPEC,12,58,1904,3189,246,607,446,1306,8882,662,1170,438,0,0,0,0,0,0,0,0,,,,41,666,19557,38670
15,MEXICO,24,CUAUTITLAN,34,151,6621,13131,843,4219,910,2119,18542,2454,1091,1363,0,0,0,0,0,0,0,0,,,,110,1813,53216,98801
15,MEXICO,25,CUAUTITLAN IZCALLI,259,687,58249,39614,2662,11748,3617,9154,86310,3413,2596,3812,3099,855,52,31,86,10,34,168,,,,187,5604,231301,418650
15,MEXICO,26,CHALCO,71,381,6207,30964,3803,6261,2631,4408,53376,1867,1280,1945,894,166,17,133,0,0,0,0,,,,82,4068,118102,260731
15,MEXICO,27,CHAPA DE MOTA,14,41,4476,3857,81,1077,164,388,4544,151,700,106,78,54,7,0,7,3,11,22,,,,2,419,16147,22275
15,MEXICO,28,CHAPULTEPEC,2,12,271,1590,41,787,766,190,1218,31,21,129,21,5,0,2,5,4,3,28,,,,1,105,5218,8461
15,MEXICO,29,CHIAUTLA,12,37,923,4686,115,374,1033,192,5521,183,94,737,0,0,0,0,9,1,0,22,,,,127,388,14405,22357
15,MEXICO,30,CHICOLOAPAN,70,223,2530,25876,2194,2378,1117,1108,27710,1840,690,2906,0,0,0,0,99,13,31,227,,,,61,2087,70867,137954
15,MEXICO,31,CHICONCUAC,8,32,949,2228,491,483,182,186,5215,997,900,273,0,0,0,0,0,0,0,0,,,,3,300,12207,20711
15,MEXICO,32,CHIMALHUACAN,162,721,5728,82122,2779,3719,3172,3766,97685,2844,1260,2729,67,40,7,21,148,12,49,360,,,,110,5770,212388,481294
15,MEXICO,33,DONATO GUERRA,16,41,259,6958,2190,955,607,132,4759,180,119,112,202,19,11,61,0,0,0,0,,,,2,865,17431,25463
15,MEXICO,34,ECATEPEC DE MORELOS,745,2084,51752,165952,26563,16716,9510,15923,266418,8927,5402,11328,52,19,3,16,196,23,71,341,,,,754,19600,599566,1265220
15,MEXICO,35,ECATZINGO,4,13,527,2492,125,747,43,165,993,49,174,271,0,0,0,0,0,0,0,0,,,,0,149,5735,7391
15,MEXICO,36,HUEHUETOCA,64,171,8797,5811,552,8414,507,673,14747,550,278,4503,0,0,0,0,0,0,0,0,,,,115,1522,46469,103945
15,MEXICO,37,HUEYPOXTLA,16,50,2997,6423,1180,1318,364,187,5304,138,73,2114,0,0,0,0,0,0,0,0,,,,6,758,20862,32256
15,MEXICO,38,HUIXQUILUCAN,76,313,64703,27251,2417,2018,1781,1411,25994,849,616,1801,0,0,0,0,0,0,0,0,,,,44,3061,131946,202852
15,MEXICO,39,ISIDRO FABELA,5,13,758,1902,209,404,56,618,1619,151,177,38,0,0,0,0,0,2,5,1,,,,1,140,6081,8386
15,MEXICO,40,IXTAPALUCA,226,600,8498,58924,2659,5549,2091,5880,72682,2209,1431,8362,0,0,0,0,228,20,132,323,,,,144,5193,174325,364119
15,MEXICO,41,IXTAPAN DE LA SAL,19,48,1346,4883,274,1526,273,911,5563,333,664,424,178,39,10,7,14,1,4,36,,,,6,556,17048,28128
15,MEXICO,42,IXTAPAN DEL ORO,5,9,417,1814,78,24,564,22,1344,31,32,9,37,7,2,6,0,0,0,0,,,,0,149,4536,5266
15,MEXICO,43,IXTLAHUACA,50,177,1322,26501,350,3369,1439,6464,25182,1001,1166,1638,446,109,5,27,45,8,16,219,,,,42,1841,71190,113943
15,MEXICO,44,XALATLACO,7,31,748,3400,76,685,548,231,3968,124,700,621,0,0,0,0,0,0,0,0,,,,6,422,11529,19077
15,MEXICO,45,JALTENCO,14,35,1161,2316,148,468,491,459,4633,386,1103,431,67,23,2,2,6,0,3,6,,,,12,350,12067,20262
15,MEXICO,46,JILOTEPEC,44,121,1447,14640,325,8355,497,619,14816,695,1029,1565,269,71,9,7,28,3,35,133,,,,23,1005,45571,69452
15,MEXICO,47,JILOTZINGO,10,26,3395,3500,297,351,72,106,1909,523,78,250,0,0,0,0,0,0,0,0,,,,2,275,10758,15761
15,MEXICO,48,JIQUIPILCO,30,92,613,12464,418,763,1175,5717,7553,4797,621,423,225,56,12,27,16,6,4,64,,,,11,1082,36047,54702
15,MEXICO,49,JOCOTITLAN,29,88,2597,13936,171,858,533,592,12725,963,459,549,89,54,5,9,31,4,5,61,,,,6,782,34429,50327
15,MEXICO,50,JOQUICINGO,5,17,98,2303,88,1569,93,1119,1807,59,33,179,23,4,0,1,0,1,6,22,,,,1,200,7606,10504
15,MEXICO,51,JUCHITEPEC,8,31,832,3073,530,1841,135,1225,3910,162,152,144,0,0,0,0,0,0,0,0,,,,7,355,12366,18457
15,MEXICO,52,LERMA,49,177,8609,26144,503,1762,1785,804,24012,704,724,923,0,0,0,0,0,0,0,0,,,,25,1734,67729,113543
15,MEXICO,53,MALINALCO,16,37,399,3032,1094,2883,178,156,3759,1085,541,248,69,7,2,18,2,3,25,19,,,,24,470,14014,20223
15,MEXICO,54,MELCHOR OCAMPO,16,64,3622,2662,181,2175,206,2493,10157,917,441,1125,0,0,0,0,0,0,0,0,,,,13,662,24654,42087
15,MEXICO,55,METEPEC,86,287,26483,37125,1346,2592,6425,6359,26392,1870,2706,2436,1933,493,39,46,192,47,42,429,,,,116,2365,119436,187414
15,MEXICO,56,MEXICALTZINGO,4,15,347,1685,98,270,336,284,1639,308,347,201,48,3,0,1,5,0,1,10,,,,6,183,5772,9703
15,MEXICO,57,MORELOS,18,41,691,6839,93,973,145,3835,3064,329,107,238,103,47,4,5,9,0,3,24,,,,4,518,17031,23724
15,MEXICO,58,NAUCALPAN DE JUAREZ,453,1176,107607,66685,4533,7720,6412,16209,108820,8296,3865,5804,1004,448,48,40,236,38,102,526,,,,273,10836,349502,698549
15,MEXICO,59,NEXTLALPAN,10,47,466,2100,202,450,211,446,6017,808,189,578,60,7,1,1,0,1,3,8,,,,7,360,11915,31281
15,MEXICO,60,NEZAHUALCOYOTL,680,1513,29688,73008,25100,8464,6547,91615,186514,6399,2736,7271,2125,308,102,256,0,0,0,0,,,,326,13550,454009,871179
15,MEXICO,61,NICOLAS ROMERO,101,446,26278,43593,2209,4416,1987,5642,56183,3540,4592,3758,0,0,0,0,146,15,63,379,,,,119,4006,156926,297556
15,MEXICO,62,NOPALTEPEC,5,14,1824,1985,113,59,128,39,1198,71,483,45,0,0,0,0,5,0,1,4,,,,1,190,6146,8017
15,MEXICO,63,OCOYOACAC,22,82,2843,8741,829,4724,298,653,10105,932,369,1218,0,0,0,0,0,0,0,0,,,,16,791,31519,51261
15,MEXICO,64,OCUILAN,13,42,317,3005,1028,1318,952,397,4745,3560,122,86,0,0,0,0,0,0,0,0,,,,0,726,16256,22116
15,MEXICO,65,EL ORO,17,54,2013,5884,144,962,334,1892,4997,150,93,524,47,36,2,3,8,1,7,28,,,,5,511,17641,27153
15,MEXICO,66,OTUMBA,18,47,2801,7026,735,1500,180,125,4606,181,459,106,0,0,0,0,9,0,26,16,,,,12,396,18178,27994
15,MEXICO,67,OTZOLOAPAN,4,11,59,824,652,32,38,24,862,26,15,436,6,1,2,6,0,0,0,0,,,,0,113,3096,4171
15,MEXICO,68,OTZOLOTEPEC,26,93,5018,8785,3433,774,626,2159,11894,959,356,523,1,0,0,0,0,1,1,1,,,,15,911,35457,59686
15,MEXICO,69,OZUMBA,13,36,447,3865,480,577,259,365,5491,1355,418,444,0,0,0,0,0,0,0,0,,,,15,382,14098,21236
15,MEXICO,70,PAPALOTLA,2,6,220,986,15,243,35,18,1387,89,18,33,0,0,0,0,0,0,0,3,,,,2,60,3109,4024
15,MEXICO,71,LA PAZ,83,319,3605,40271,2307,3638,2187,2249,31154,1928,1221,6583,940,162,21,117,131,22,51,261,,,,99,3125,100072,203926
15,MEXICO,72,POLOTITLAN,10,22,245,3350,31,1901,262,420,1009,116,92,42,67,7,1,6,3,1,8,10,,,,9,201,7781,11855
15,MEXICO,73,RAYON,4,15,194,2250,75,86,1019,889,1786,403,67,67,64,6,0,0,8,0,1,39,,,,4,166,7124,9440
15,MEXICO,74,SAN ANTONIO LA ISLA,4,27,844,3450,107,284,595,339,3760,1216,84,545,124,21,2,2,10,2,2,40,,,,3,216,11646,18745
15,MEXICO,75,SAN FELIPE DEL PROGRESO,47,156,1065,24207,538,1292,993,13819,15735,630,603,464,574,140,11,37,0,0,0,0,,,,10,2130,62248,95039
15,MEXICO,76,SAN MARTIN DE LAS PIRAMIDES,14,33,2724,4634,344,541,178,112,4145,855,639,112,0,0,0,0,2,0,3,12,,,,11,294,14606,21118
15,MEXICO,77,SAN MATEO ATENCO,21,100,3369,12446,326,1138,674,5056,13289,1331,777,2668,370,62,6,10,26,6,10,108,,,,27,857,42556,68280
15,MEXICO,78,SAN SIMON DE GUERRERO,4,9,48,1266,749,27,28,21,1404,379,37,74,26,2,1,6,0,0,0,0,,,,0,97,4165,5261
15,MEXICO,79,SANTO TOMAS,10,19,198,1566,911,93,239,57,2293,41,48,10,88,5,5,24,0,0,0,0,,,,0,168,5746,7536
15,MEXICO,80,SOYANIQUILPAN DE JUAREZ,7,20,3148,1442,37,2367,23,45,1060,42,72,53,41,49,3,0,1,1,5,1,,,,1,187,8578,10851
15,MEXICO,81,SULTEPEC,23,40,333,2883,715,6249,58,78,2558,76,58,41,81,13,7,12,0,0,0,0,,,,2,480,13644,19826
15,MEXICO,82,TECAMAC,188,549,34238,56596,1704,7929,2454,4852,75902,2393,1162,2999,723,345,42,32,252,37,120,589,,,,198,4195,196762,346325
15,MEXICO,83,TEJUPILCO,44,107,770,13528,1509,569,443,193,13023,851,358,1110,474,52,11,108,0,0,0,0,,,,6,1150,34155,59069
15,MEXICO,84,TEMAMATLA,5,17,238,1342,174,826,85,903,1804,369,607,278,28,6,1,2,0,0,0,0,,,,1,229,6893,10799
15,MEXICO,85,TEMASCALAPA,15,46,6195,5166,112,839,429,121,5590,143,284,131,0,0,0,0,18,3,10,55,,,,2,423,19521,29908
15,MEXICO,86,TEMASCALCINGO,35,90,626,10875,608,6800,330,351,12946,551,415,1028,247,29,3,19,6,6,24,44,,,,11,978,35897,50937
15,MEXICO,87,TEMASCALTEPEC,23,47,3053,4563,269,954,159,128,4782,163,391,687,130,77,10,5,0,0,0,0,,,,2,472,15845,25412
15,MEXICO,88,TEMOAYA,26,115,3247,10238,790,1621,1377,3407,12647,2327,648,514,46,36,4,4,0,0,0,0,,,,18,1299,38223,72314
15,MEXICO,89,TENANCINGO,36,116,1332,10987,396,4098,520,1888,12132,3208,438,1724,258,68,8,15,24,6,31,54,,,,22,1142,38351,73314
15,MEXICO,90,TENANGO DEL AIRE,5,15,363,1647,77,1363,111,251,1762,139,326,176,0,0,0,0,0,0,0,0,,,,1,185,6401,8935
15,MEXICO,91,TENANGO DEL VALLE,27,96,1171,8021,2676,2066,3317,2172,9602,740,294,989,302,26,18,62,31,10,14,237,,,,21,1024,32793,62584
15,MEXICO,92,TEOLOYUCAN,25,103,5123,5803,939,1567,678,2277,13836,823,644,1294,0,0,0,0,0,0,0,0,,,,755,1431,35170,67061
15,MEXICO,93,TEOTIHUACAN,23,75,3822,8099,270,454,686,1598,7148,1087,1315,593,0,0,0,0,27,3,3,53,,,,34,746,25938,46841
15,MEXICO,94,TEPETLAOXTOC,12,36,2555,4404,99,453,190,185,4922,115,161,1225,0,0,0,0,3,1,4,23,,,,3,314,14657,22614
15,MEXICO,95,TEPETLIXPA,8,23,215,1298,506,1147,72,1232,3479,196,485,888,0,0,0,0,0,0,0,0,,,,2,346,9866,14706
15,MEXICO,96,TEPOTZOTLAN,26,95,3829,5399,595,2666,434,6046,12186,846,2183,706,0,0,0,0,0,0,0,0,,,,33,1122,36045,61533
15,MEXICO,97,TEQUIXQUIAC,13,45,4829,3512,609,322,201,1025,5367,132,100,1655,0,0,0,0,0,0,0,0,,,,71,668,18491,28646
15,MEXICO,98,TEXCALTITLAN,8,24,418,2236,1897,587,204,91,3719,99,78,54,116,18,14,19,0,0,0,0,,,,0,254,9804,13926
15,MEXICO,99,TEXCALYACAC,2,6,71,983,310,422,72,32,1283,50,68,23,0,0,0,0,0,0,0,0,,,,0,111,3425,4376
15,MEXICO,100,TEXCOCO,83,319,7636,23683,2418,18212,1047,1883,42893,1810,614,2091,0,0,0,0,0,0,0,0,,,,108,3085,105480,206452
15,MEXICO,101,TEZOYUCA,9,47,4208,3815,493,719,178,340,5883,376,219,277,0,0,0,0,0,0,0,0,,,,2,503,17013,32553
15,MEXICO,102,TIANGUISTENCO,25,97,2060,11675,437,6010,1253,582,10726,345,367,1007,0,0,0,0,0,0,0,0,,,,24,1079,35565,57554
15,MEXICO,103,TIMILPAN,11,24,248,4988,130,698,176,242,3258,83,255,293,106,23,2,5,5,1,9,27,,,,0,214,10763,13507
15,MEXICO,104,TLALMANALCO,21,65,840,3817,2197,2519,242,3774,6828,1048,604,636,0,0,0,0,0,0,0,0,,,,8,799,23312,38126
15,MEXICO,105,TLALNEPANTLA DE BAZ,380,951,75425,70255,5042,7202,4679,8154,108767,3524,1964,5507,2223,614,57,52,263,47,68,472,,,,244,7983,302542,564991
15,MEXICO,106,TLATLAYA,32,57,99,4327,5505,178,289,58,6654,142,188,34,204,6,12,94,0,0,0,0,,,,3,521,18314,25906
15,MEXICO,107,TOLUCA,304,1064,53873,112816,4505,12369,5239,9772,129217,9195,4904,7904,3624,1164,110,115,489,79,232,1034,,,,293,9201,366135,675652
15,MEXICO,108,TONATICO,9,21,389,2916,288,77,85,75,2360,128,60,313,54,9,0,6,11,2,3,6,,,,0,217,6999,10885
15,MEXICO,109,TULTEPEC,30,183,4617,8021,10130,1335,1597,1801,27088,1164,2212,1278,552,45,40,75,92,10,31,229,,,,42,1578,61937,124337
15,MEXICO,110,TULTITLAN,183,597,20983,44456,4690,8589,2821,8171,79220,2943,1493,4797,164,32,11,7,102,4,24,161,,,,168,5322,184158,374255
15,MEXICO,111,VALLE DE BRAVO,31,91,1804,11244,341,3522,532,993,13275,737,1027,481,311,74,6,11,0,0,0,0,,,,13,892,35263,55148
15,MEXICO,112,VILLA DE ALLENDE,22,61,443,7455,5920,323,310,134,6612,2127,374,122,246,23,21,151,0,0,0,0,,,,4,823,25088,35807
15,MEXICO,113,VILLA DEL CARBON,19,64,3920,9946,85,3798,950,386,3806,163,728,1040,35,25,3,3,6,2,20,35,,,,7,474,25432,35386
15,MEXICO,114,VILLA GUERRERO,25,72,671,5241,2191,5618,331,4804,6324,249,347,335,216,14,8,27,13,3,11,26,,,,4,729,27162,45006
15,MEXICO,115,VILLA VICTORIA,48,125,1356,23177,956,2438,517,414,10087,537,380,274,159,67,8,30,0,0,0,0,,,,20,1284,41704,70709
15,MEXICO,116,XONACATLAN,14,67,3457,7500,1055,1432,407,2339,9162,463,189,2002,0,0,0,0,0,0,0,0,,,,6,914,28926,44763
15,MEXICO,117,ZACAZONAPAN,2,7,70,911,690,21,12,23,946,21,40,9,17,4,3,24,0,0,0,0,,,,0,74,2865,3882
15,MEXICO,118,ZACUALPAN,15,25,316,2710,112,184,147,87,2422,89,89,589,111,24,3,4,0,0,0,0,,,,3,321,7211,10693
15,MEXICO,119,ZINACANTEPEC,46,211,7572,22758,658,7996,1691,2074,24261,1883,754,1784,654,316,16,28,0,0,0,0,,,,44,2552,75041,140290
15,MEXICO,120,ZUMPAHUACAN,11,23,656,2073,85,204,299,1071,1579,572,480,1111,87,24,2,3,6,2,0,19,,,,2,373,8648,12530
15,MEXICO,121,ZUMPANGO,44,237,12302,14269,8251,1671,1649,1615,29518,1155,1385,1763,0,0,0,0,0,0,0,0,,,,41,2077,75696,160031
15,MEXICO,122,VALLE DE CHALCO SOLIDARIDAD,114,416,3776,14916,24274,10925,2734,4479,60037,2112,2004,2821,534,61,44,240,152,21,108,437,,,,91,4758,134524,271792
15,MEXICO,123,LUVIANOS,27,48,388,6845,455,270,142,107,3642,183,109,67,188,30,4,25,0,0,0,0,,,,2,581,13038,22999
